state,candidate,party,year,candidatevotes
South Dakota,"Bush, George H.W.",2.0,1992,136718
South Dakota,"Clinton, Bill",1.0,1992,124888
South Dakota,"Perot, Ross",3.0,1992,73295
South Dakota,"Marrou, Andre",3.0,1992,814
South Dakota,Other,3.0,1992,539
Tennessee,"Clinton, Bill",1.0,1992,933521
Tennessee,"Bush, George H.W.",2.0,1992,841300
Tennessee,"Perot, Ross",3.0,1992,199968
Tennessee,Other,3.0,1992,7688
Tennessee,Blank Vote,3.0,1992,161
Texas,"Bush, George H.W.",2.0,1992,2496071
Texas,"Clinton, Bill",1.0,1992,2281815
Texas,"Perot, Ross",3.0,1992,1354781
Texas,"Marrou, Andre",3.0,1992,19699
Texas,Blank Vote,3.0,1992,1652
Utah,"Bush, George H.W.",2.0,1992,322632
Utah,"Perot, Ross",3.0,1992,203400
Utah,"Clinton, Bill",1.0,1992,183429
Utah,"Gritz, James """"Bo""""",3.0,1992,28602
Utah,"Marrou, Andre",3.0,1992,1900
Utah,"Hagelin, John",3.0,1992,1319
Utah,"Larouche, Lyndon, Jr.",3.0,1992,1089
Utah,"Fulani, Lenora",3.0,1992,414
Utah,"Phillips, Howard",3.0,1992,393
Utah,Other,3.0,1992,292
Utah,"Warren, James """"Mac""""",3.0,1992,200
Utah,"Daniels, Ron",3.0,1992,177
Utah,"Brisben, J. Quinn",3.0,1992,151
Vermont,"Clinton, Bill",1.0,1992,133592
Vermont,"Bush, George H.W.",2.0,1992,88122
Vermont,"Perot, Ross",3.0,1992,65991
Vermont,"Marrou, Andre",3.0,1992,501
Vermont,Blank Vote,3.0,1992,488
Vermont,Other,3.0,1992,329
Vermont,"Hagelin, John",3.0,1992,315
Vermont,"Phillips, Howard",3.0,1992,124
Vermont,"Fulani, Lenora",3.0,1992,100
Vermont,"Warren, James """"Mac""""",3.0,1992,82
Vermont,"Larouche, Lyndon, Jr.",3.0,1992,57
Virginia,"Bush, George H.W.",2.0,1992,1150517
Virginia,"Clinton, Bill",1.0,1992,1038650
Virginia,"Perot, Ross",3.0,1992,348639
Virginia,Other,3.0,1992,15129
Virginia,"Marrou, Andre",3.0,1992,5730
Virginia,Blank Vote,3.0,1992,464
Washington,"Clinton, Bill",1.0,1992,993037
Washington,"Bush, George H.W.",2.0,1992,731234
Washington,"Perot, Ross",3.0,1992,541780
Washington,"Marrou, Andre",3.0,1992,7533
Washington,"Gritz, James """"Bo""""",3.0,1992,4854
Washington,"Hagelin, John",3.0,1992,2456
Washington,"Phillips, Howard",3.0,1992,2354
Washington,Other,3.0,1992,2026
Washington,"Fulani, Lenora",3.0,1992,1776
Washington,"Warren, James """"Mac""""",3.0,1992,515
West Virginia,"Clinton, Bill",1.0,1992,331001
West Virginia,"Bush, George H.W.",2.0,1992,241974
West Virginia,"Perot, Ross",3.0,1992,108829
West Virginia,"Marrou, Andre",3.0,1992,1873
Wisconsin,"Clinton, Bill",1.0,1992,1041066
Wisconsin,"Bush, George H.W.",2.0,1992,930855
Wisconsin,"Perot, Ross",3.0,1992,544479
Wisconsin,Other,3.0,1992,7518
Wisconsin,"Marrou, Andre",3.0,1992,2877
Wisconsin,"Daniels, Ron",3.0,1992,1833
Wisconsin,"Hagelin, John",3.0,1992,1070
Wisconsin,Blank Vote/Scattering,3.0,1992,961
Wisconsin,"Hem, Roland",3.0,1992,405
Wyoming,"Bush, George H.W.",2.0,1992,79347
Wyoming,"Clinton, Bill",1.0,1992,68160
Wyoming,"Perot, Ross",3.0,1992,51263
Wyoming,"Marrou, Andre",3.0,1992,844
Wyoming,"Fulani, Lenora",3.0,1992,270
Alabama,"Dole, Robert",2.0,1996,769044
Alabama,"Clinton, Bill",1.0,1996,662165
Alabama,Blank Vote,3.0,1996,95030
Alabama,"Browne, Harry",3.0,1996,5290
Alabama,"Hagelin, John",3.0,1996,1697
Alabama,Blank Vote,3.0,1996,1123
Alaska,"Dole, Robert",2.0,1996,122746
Alaska,"Clinton, Bill",1.0,1996,80380
Alaska,"Perot, Ross",3.0,1996,26333
Alaska,"Nader, Ralph",3.0,1996,7597
Alaska,"Browne, Harry",3.0,1996,2276
Alaska,"Phillips, Howard",3.0,1996,925
Alaska,"Hagelin, John",3.0,1996,729
Alaska,Blank Vote,3.0,1996,634
Arizona,"Clinton, Bill",1.0,1996,653288
Arizona,"Dole, Robert",2.0,1996,622073
Arizona,"Perot, Ross",3.0,1996,112072
Arizona,"Browne, Harry",3.0,1996,14358
Arizona,Blank Vote,3.0,1996,2573
Arizona,Other,3.0,1996,41
Arkansas,"Clinton, Bill",1.0,1996,475171
Arkansas,"Dole, Robert",2.0,1996,325416
Arkansas,"Perot, Ross",3.0,1996,69884
Arkansas,"Nader, Ralph",3.0,1996,3649
Arkansas,"Browne, Harry",3.0,1996,3076
Arkansas,"Phillips, Howard",3.0,1996,2065
Arkansas,"Forbes, Ralph",3.0,1996,932
Arkansas,"Collins, Charles",3.0,1996,823
Arkansas,"Masters, Isabell",3.0,1996,749
Arkansas,"Moorehead, Monica",3.0,1996,747
Arkansas,"Hagelin, John",3.0,1996,729
Arkansas,"Hollis, Mary Cal",3.0,1996,538
Arkansas,"Dodge, Earl",3.0,1996,483
California,"Clinton, Bill",1.0,1996,5119835
California,"Dole, Robert",2.0,1996,3828381
California,"Perot, Ross",3.0,1996,697847
California,"Nader, Ralph",3.0,1996,237016
California,"Browne, Harry",3.0,1996,73600
California,"Feinland, Marsha",3.0,1996,25332
California,"Phillips, Howard",3.0,1996,21202
California,"Hagelin, John",3.0,1996,15403
California,Blank Vote,3.0,1996,853
Colorado,"Dole, Robert",2.0,1996,691848
Colorado,"Clinton, Bill",1.0,1996,671152
Colorado,"Perot, Ross",3.0,1996,99629
Colorado,"Nader, Ralph",3.0,1996,25070
Colorado,"Browne, Harry",3.0,1996,12392
Colorado,"Phillips, Howard",3.0,1996,2813
Colorado,"Collins, Charles",3.0,1996,2809
Colorado,"Hagelin, John",3.0,1996,2545
Colorado,"Hollis, Mary Cal",3.0,1996,669
Colorado,"Moorehead, Monica",3.0,1996,599
Colorado,"Templin, Diane",3.0,1996,557
Colorado,"Dodge, Earl",3.0,1996,375
Colorado,"Harris, James",3.0,1996,244
Connecticut,"Clinton, Bill",1.0,1996,735740
Connecticut,"Dole, Robert",2.0,1996,483109
Connecticut,"Perot, Ross",3.0,1996,139523
Connecticut,"Nader, Ralph",3.0,1996,24321
Connecticut,"Browne, Harry",3.0,1996,5788
Connecticut,"Phillips, Howard",3.0,1996,2425
Connecticut,"Hagelin, John",3.0,1996,1703
Connecticut,Blank Vote,3.0,1996,5
Delaware,"Clinton, Bill",1.0,1996,140355
Delaware,"Dole, Robert",2.0,1996,99062
Delaware,"Perot, Ross",3.0,1996,28719
Delaware,"Browne, Harry",3.0,1996,2052
Delaware,"Phillips, Howard",3.0,1996,348
Delaware,"Hagelin, John",3.0,1996,274
District of Columbia,"Clinton, Bill",1.0,1996,158220
District of Columbia,"Dole, Robert",2.0,1996,17339
District of Columbia,"Nader, Ralph",3.0,1996,4780
District of Columbia,"Perot, Ross",3.0,1996,3611
District of Columbia,Blank Vote,3.0,1996,648
District of Columbia,"Browne, Harry",3.0,1996,588
District of Columbia,"Hagelin, John",3.0,1996,283
District of Columbia,"Harris, James",3.0,1996,257
Florida,"Clinton, Bill",1.0,1996,2546870
Florida,"Dole, Robert",2.0,1996,2244536
Florida,"Perot, Ross",3.0,1996,483870
Florida,"Browne, Harry",3.0,1996,23326
Florida,Blank Vote,3.0,1996,4552
Georgia,"Dole, Robert",2.0,1996,1080843
Georgia,"Clinton, Bill",1.0,1996,1053849
Georgia,"Perot, Ross",3.0,1996,146337
Georgia,"Browne, Harry",3.0,1996,17870
Hawaii,"Clinton, Bill",1.0,1996,205012
Hawaii,"Dole, Robert",2.0,1996,113943
Hawaii,"Perot, Ross",3.0,1996,27358
Hawaii,"Nader, Ralph",3.0,1996,10386
Hawaii,"Browne, Harry",3.0,1996,2493
Hawaii,"Hagelin, John",3.0,1996,570
Hawaii,"Phillips, Howard",3.0,1996,358
Idaho,"Dole, Robert",2.0,1996,256595
Idaho,"Clinton, Bill",1.0,1996,165443
Idaho,"Perot, Ross",3.0,1996,62518
Idaho,"Browne, Harry",3.0,1996,3325
Idaho,"Phillips, Howard",3.0,1996,2230
Idaho,"Hagelin, John",3.0,1996,1600
Illinois,"Clinton, Bill",1.0,1996,2341744
Illinois,"Dole, Robert",2.0,1996,1587021
Illinois,"Perot, Ross",3.0,1996,346408
Illinois,"Browne, Harry",3.0,1996,22548
Illinois,"Phillips, Howard",3.0,1996,7606
Illinois,"Hagelin, John",3.0,1996,4606
Illinois,Blank Vote,3.0,1996,1458
Indiana,"Dole, Robert",2.0,1996,1006693
Indiana,"Clinton, Bill",1.0,1996,887424
Indiana,"Perot, Ross",3.0,1996,224299
Indiana,"Browne, Harry",3.0,1996,15632
Indiana,Blank Vote,3.0,1996,1383
Iowa,"Clinton, Bill",1.0,1996,620258
Iowa,"Dole, Robert",2.0,1996,492644
Iowa,"Perot, Ross",3.0,1996,105159
Iowa,"Nader, Ralph",3.0,1996,6550
Iowa,"Hagelin, John",3.0,1996,3349
Iowa,"Browne, Harry",3.0,1996,2315
Iowa,"Phillips, Howard",3.0,1996,2229
Iowa,Scattering,3.0,1996,1240
Iowa,"Harris, James",3.0,1996,331
Kansas,"Dole, Robert",2.0,1996,583245
Kansas,"Clinton, Bill",1.0,1996,387659
Kansas,"Perot, Ross",3.0,1996,92639
Kansas,Blank Vote,3.0,1996,5174
Kansas,"Browne, Harry",3.0,1996,4557
Kansas,Blank Vote,3.0,1996,1026
Kentucky,"Clinton, Bill",1.0,1996,636614
Kentucky,"Dole, Robert",2.0,1996,623283
Kentucky,"Perot, Ross",3.0,1996,120396
Kentucky,"Browne, Harry",3.0,1996,4009
Kentucky,"Phillips, Howard",3.0,1996,2204
Kentucky,"Hagelin, John",3.0,1996,1493
Kentucky,Blank Vote,3.0,1996,709
Louisiana,"Clinton, Bill",1.0,1996,927837
Louisiana,"Dole, Robert",2.0,1996,712586
Louisiana,"Perot, Ross",3.0,1996,123293
Louisiana,"Browne, Harry",3.0,1996,7499
Louisiana,"Nader, Ralph",3.0,1996,4719
Louisiana,"Phillips, Howard",3.0,1996,3366
Louisiana,"Hagelin, John",3.0,1996,2981
Louisiana,"Moorehead, Monica",3.0,1996,1678
Maine,"Clinton, Bill",1.0,1996,312788
Maine,"Dole, Robert",2.0,1996,186378
Maine,"Perot, Ross",3.0,1996,85970
Maine,"Nader, Ralph",3.0,1996,15279
Maine,"Browne, Harry",3.0,1996,2996
Maine,"Phillips, Howard",3.0,1996,1517
Maine,"Hagelin, John",3.0,1996,825
Maine,Other,3.0,1996,144
Maryland,"Clinton, Bill",1.0,1996,966207
Maryland,"Dole, Robert",2.0,1996,681530
Maryland,"Perot, Ross",3.0,1996,115812
Maryland,"Browne, Harry",3.0,1996,8765
Maryland,"Phillips, Howard",3.0,1996,3402
Maryland,Blank Vote,3.0,1996,2637
Maryland,"Hagelin, John",3.0,1996,2517
Massachusetts,"Clinton, Bill",1.0,1996,1571509
Massachusetts,"Dole, Robert",2.0,1996,718058
Massachusetts,"Perot, Ross",3.0,1996,227206
Massachusetts,"Browne, Harry",3.0,1996,20424
Massachusetts,Other,3.0,1996,6180
Massachusetts,"Hagelin, John",3.0,1996,5183
Massachusetts,Blank Vote,3.0,1996,4623
Massachusetts,"Moorehead, Monica",3.0,1996,3276
Michigan,"Clinton, Bill",1.0,1996,1989653
Michigan,"Dole, Robert",2.0,1996,1481212
Michigan,"Perot, Ross",3.0,1996,336670
Michigan,"Browne, Harry",3.0,1996,27670
Michigan,Blank Vote,3.0,1996,4678
Michigan,"Hagelin, John",3.0,1996,4254
Michigan,"Moorehead, Monica",3.0,1996,3153
Michigan,"White, Jerome """"Jerry""""",3.0,1996,1554
Minnesota,"Clinton, Bill",1.0,1996,1120380
Minnesota,"Dole, Robert",2.0,1996,766395
Minnesota,"Perot, Ross",3.0,1996,257698
Minnesota,"Nader, Ralph",3.0,1996,24906
Minnesota,"Browne, Harry",3.0,1996,8271
Minnesota,"Peron, Dennis",3.0,1996,4898
Minnesota,"Phillips, Howard",3.0,1996,3415
Minnesota,Blank Vote,3.0,1996,2903
Minnesota,"Hagelin, John",3.0,1996,1808
Minnesota,"Birrenback, John",3.0,1996,787
Minnesota,"Harris, James",3.0,1996,684
Minnesota,"White, Jerome """"Jerry""""",3.0,1996,347
Mississippi,"Dole, Robert",2.0,1996,439838
Mississippi,"Clinton, Bill",1.0,1996,394022
Mississippi,Blank Vote,3.0,1996,53427
Mississippi,"Browne, Harry",3.0,1996,2809
Mississippi,"Phillips, Howard",3.0,1996,2314
Mississippi,"Hagelin, John",3.0,1996,1447
Missouri,"Clinton, Bill",1.0,1996,1025935
Missouri,"Dole, Robert",2.0,1996,890016
Missouri,"Perot, Ross",3.0,1996,217188
Missouri,"Phillips, Howard",3.0,1996,11521
Missouri,"Browne, Harry",3.0,1996,10522
Missouri,"Hagelin, John",3.0,1996,2287
Missouri,Blank Vote,3.0,1996,596
Montana,"Dole, Robert",2.0,1996,179652
Montana,"Clinton, Bill",1.0,1996,167922
Montana,"Perot, Ross",3.0,1996,55229
Montana,"Browne, Harry",3.0,1996,2526
Montana,"Hagelin, John",3.0,1996,1754
Nebraska,"Dole, Robert",2.0,1996,363467
Nebraska,"Clinton, Bill",1.0,1996,236761
Nebraska,"Perot, Ross",3.0,1996,71278
Nebraska,"Browne, Harry",3.0,1996,2792
Nebraska,"Phillips, Howard",3.0,1996,1928
Nebraska,"Hagelin, John",3.0,1996,1189
Nevada,"Clinton, Bill",1.0,1996,203974
Nevada,"Dole, Robert",2.0,1996,199244
Nevada,"Perot, Ross",3.0,1996,43986
Nevada,None Of The Above,3.0,1996,5608
Nevada,"Nader, Ralph",3.0,1996,4730
Nevada,"Browne, Harry",3.0,1996,4460
Nevada,"Phillips, Howard",3.0,1996,1732
Nevada,"Hagelin, John",3.0,1996,545
New Hampshire,"Clinton, Bill",1.0,1996,246166
New Hampshire,"Dole, Robert",2.0,1996,196486
New Hampshire,"Perot, Ross",3.0,1996,48387
New Hampshire,"Browne, Harry",3.0,1996,4214
New Hampshire,"Phillips, Howard",3.0,1996,1344
New Jersey,"Clinton, Bill",1.0,1996,1652361
New Jersey,"Dole, Robert",2.0,1996,1103099
New Jersey,Blank Vote,3.0,1996,320400
New Mexico,"Clinton, Bill",1.0,1996,273495
New Mexico,"Dole, Robert",2.0,1996,232751
New Mexico,"Perot, Ross",3.0,1996,32257
New Mexico,"Nader, Ralph",3.0,1996,13218
New Mexico,"Browne, Harry",3.0,1996,2996
New Mexico,"Phillips, Howard",3.0,1996,713
New Mexico,"Hagelin, John",3.0,1996,644
New York,"Clinton, Bill",1.0,1996,3649630
New York,"Dole, Robert",2.0,1996,1738707
New York,"Perot, Ross",3.0,1996,503458
New York,"Dole, Robert",3.0,1996,183392
New York,Blank Vote/Scattering,3.0,1996,123000
New York,"Clinton, Bill",3.0,1996,106547
New York,"Nader, Ralph",3.0,1996,75956
New York,"Phillips, Howard",3.0,1996,23580
New York,"Browne, Harry",3.0,1996,12220
New York,"Dole, Robert",3.0,1996,11393
New York,"Hagelin, John",3.0,1996,5011
New York,"Moorehead, Monica",3.0,1996,3473
New York,"Harris, James",3.0,1996,2762
North Carolina,"Dole, Robert",2.0,1996,1225938
North Carolina,"Clinton, Bill",1.0,1996,1107849
North Carolina,"Perot, Ross",3.0,1996,168059
North Carolina,"Browne, Harry",3.0,1996,8740
North Carolina,"Hagelin, John",3.0,1996,2771
North Carolina,Blank Vote,3.0,1996,2450
North Dakota,"Dole, Robert",2.0,1996,125050
North Dakota,"Clinton, Bill",1.0,1996,106905
North Dakota,"Perot, Ross",3.0,1996,32515
North Dakota,"Browne, Harry",3.0,1996,847
North Dakota,"Phillips, Howard",3.0,1996,745
North Dakota,"Hagelin, John",3.0,1996,349
Ohio,"Clinton, Bill",1.0,1996,2148222
Ohio,"Dole, Robert",2.0,1996,1859883
Ohio,"Perot, Ross",3.0,1996,483207
Ohio,"Browne, Harry",3.0,1996,12851
Ohio,"Moorehead, Monica",3.0,1996,10813
Ohio,"Hagelin, John",3.0,1996,9120
Ohio,"Phillips, Howard",3.0,1996,7361
Ohio,"Nader, Ralph",3.0,1996,2962
Ohio,Other,3.0,1996,15
Oklahoma,"Dole, Robert",2.0,1996,582315
Oklahoma,"Clinton, Bill",1.0,1996,488105
Oklahoma,"Perot, Ross",3.0,1996,130788
Oklahoma,"Browne, Harry",3.0,1996,5505
Oregon,"Clinton, Bill",1.0,1996,649641
Oregon,"Dole, Robert",2.0,1996,538152
Oregon,"Perot, Ross",3.0,1996,121221
Oregon,"Nader, Ralph",3.0,1996,49415
Oregon,"Browne, Harry",3.0,1996,8903
Oregon,"Phillips, Howard",3.0,1996,3379
Oregon,"Hagelin, John",3.0,1996,2798
Oregon,Other,3.0,1996,2329
Oregon,"Hollis, Mary Cal",3.0,1996,1922
Pennsylvania,"Clinton, Bill",1.0,1996,2215819
Pennsylvania,"Dole, Robert",2.0,1996,1801169
Pennsylvania,"Perot, Ross",3.0,1996,430984
Pennsylvania,"Browne, Harry",3.0,1996,28000
Pennsylvania,"Phillips, Howard",3.0,1996,19552
Pennsylvania,"Hagelin, John",3.0,1996,5783
Rhode Island,"Clinton, Bill",1.0,1996,233050
Rhode Island,"Dole, Robert",2.0,1996,104683
Rhode Island,"Perot, Ross",3.0,1996,43723
Rhode Island,"Nader, Ralph",3.0,1996,6040
Rhode Island,"Browne, Harry",3.0,1996,1109
Rhode Island,"Phillips, Howard",3.0,1996,1021
Rhode Island,"Hagelin, John",3.0,1996,435
Rhode Island,"Moorehead, Monica",3.0,1996,186
South Carolina,"Dole, Robert",2.0,1996,573339
South Carolina,"Clinton, Bill",1.0,1996,506152
South Carolina,"Perot, Ross",3.0,1996,36913
South Carolina,"Perot, Ross",3.0,1996,27464
South Carolina,"Browne, Harry",3.0,1996,4271
South Carolina,"Phillips, Howard",3.0,1996,2043
South Dakota,"Dole, Robert",2.0,1996,150543
South Dakota,"Clinton, Bill",1.0,1996,139333
South Dakota,Blank Vote,3.0,1996,32478
South Dakota,"Browne, Harry",3.0,1996,1472
Tennessee,"Clinton, Bill",1.0,1996,909146
Tennessee,"Dole, Robert",2.0,1996,863530
Tennessee,Blank Vote,3.0,1996,121239
Tennessee,Blank Vote,3.0,1996,190
Texas,"Dole, Robert",2.0,1996,2736167
Texas,"Clinton, Bill",1.0,1996,2459683
Texas,"Perot, Ross",3.0,1996,378537
Texas,"Browne, Harry",3.0,1996,20256
Texas,"Phillips, Howard",3.0,1996,7472
Texas,Blank Vote,3.0,1996,5107
Texas,"Hagelin, John",3.0,1996,4422
Utah,"Dole, Robert",2.0,1996,361911
Utah,"Clinton, Bill",1.0,1996,221633
Utah,"Perot, Ross",3.0,1996,66461
Utah,"Nader, Ralph",3.0,1996,4615
Utah,"Browne, Harry",3.0,1996,4129
Utah,"Phillips, Howard",3.0,1996,2601
Utah,"Templin, Diane",3.0,1996,1290
Utah,"Crane, Peter",3.0,1996,1101
Utah,"Hagelin, John",3.0,1996,1085
Utah,"Moorehead, Monica",3.0,1996,298
Utah,"Harris, James",3.0,1996,235
Utah,Blank Vote,3.0,1996,159
Utah,"Dodge, Earl",3.0,1996,111
Vermont,"Clinton, Bill",1.0,1996,137894
Vermont,"Dole, Robert",2.0,1996,80352
Vermont,"Perot, Ross",3.0,1996,31024
Vermont,"Nader, Ralph",3.0,1996,5585
Vermont,"Browne, Harry",3.0,1996,1183
Vermont,Blank Vote,3.0,1996,560
Vermont,"Hagelin, John",3.0,1996,498
Vermont,"Peron, Dennis",3.0,1996,480
Vermont,"Phillips, Howard",3.0,1996,382
Vermont,"Hollis, Mary Cal",3.0,1996,292
Vermont,"Harris, James",3.0,1996,199
Virginia,"Dole, Robert",2.0,1996,1138350
Virginia,"Clinton, Bill",1.0,1996,1091060
Virginia,"Perot, Ross",3.0,1996,159861
Virginia,"Phillips, Howard",3.0,1996,13687
Virginia,"Browne, Harry",3.0,1996,9174
Virginia,"Hagelin, John",3.0,1996,4510
Washington,"Clinton, Bill",1.0,1996,1123323
Washington,"Dole, Robert",2.0,1996,840712
Washington,"Perot, Ross",3.0,1996,201003
Washington,Blank Vote,3.0,1996,62696
Washington,"Browne, Harry",3.0,1996,12522
Washington,"Hagelin, John",3.0,1996,6076
Washington,"Phillips, Howard",3.0,1996,4578
Washington,"Moorehead, Monica",3.0,1996,2189
Washington,"Harris, James",3.0,1996,738
West Virginia,"Clinton, Bill",1.0,1996,327812
West Virginia,"Dole, Robert",2.0,1996,233946
West Virginia,"Perot, Ross",3.0,1996,71639
West Virginia,"Browne, Harry",3.0,1996,3062
Wisconsin,"Clinton, Bill",1.0,1996,1071971
Wisconsin,"Dole, Robert",2.0,1996,845029
Wisconsin,"Perot, Ross",3.0,1996,227339
Wisconsin,Blank Vote,3.0,1996,32766
Wisconsin,"Phillips, Howard",3.0,1996,8811
Wisconsin,"Browne, Harry",3.0,1996,7929
Wisconsin,Scattering,3.0,1996,2324
Wyoming,"Dole, Robert",2.0,1996,105388
Wyoming,"Clinton, Bill",1.0,1996,77934
Wyoming,"Perot, Ross",3.0,1996,25928
Wyoming,"Browne, Harry",3.0,1996,1739
Wyoming,"Hagelin, John",3.0,1996,582
Alabama,"Bush, George W.",2.0,2000,941173
Alabama,"Gore, Al",1.0,2000,692611
Alabama,Blank Vote,3.0,2000,25896
Alabama,"Browne, Harry",3.0,2000,5893
Alabama,Blank Vote,3.0,2000,699
Alaska,"Bush, George W.",2.0,2000,167398
Alaska,"Gore, Al",1.0,2000,79004
Alaska,"Nader, Ralph",3.0,2000,28747
Alaska,"Buchanan, Patrick """"Pat""""",3.0,2000,5192
Alaska,"Browne, Harry",3.0,2000,2636
Alaska,Blank Vote,3.0,2000,1068
Alaska,"Hagelin, John",3.0,2000,919
Alaska,"Phillips, Howard",3.0,2000,596
Arizona,"Bush, George W.",2.0,2000,781652
Arizona,"Gore, Al",1.0,2000,685341
Arizona,"Nader, Ralph",3.0,2000,45645
Arizona,"Buchanan, Patrick """"Pat""""",3.0,2000,12373
Arizona,"L. Neil, Smith",3.0,2000,5775
Arizona,"Hagelin, John",3.0,2000,1120
Arizona,Blank Vote,3.0,2000,110
Arkansas,"Bush, George W.",2.0,2000,472940
Arkansas,"Gore, Al",1.0,2000,422768
Arkansas,"Nader, Ralph",3.0,2000,13421
Arkansas,"Buchanan, Patrick """"Pat""""",3.0,2000,7358
Arkansas,"Browne, Harry",3.0,2000,2781
Arkansas,"Phillips, Howard",3.0,2000,1415
Arkansas,"Hagelin, John",3.0,2000,1098
California,"Gore, Al",1.0,2000,5861203
California,"Bush, George W.",2.0,2000,4567429
California,"Nader, Ralph",3.0,2000,418707
California,"Browne, Harry",3.0,2000,45520
California,"Buchanan, Patrick """"Pat""""",3.0,2000,44987
California,"Phillips, Howard",3.0,2000,17042
California,"Hagelin, John",3.0,2000,10934
Colorado,"Bush, George W.",2.0,2000,883748
Colorado,"Gore, Al",1.0,2000,738227
Colorado,"Nader, Ralph",3.0,2000,91434
Colorado,"Browne, Harry",3.0,2000,12799
Colorado,"Hagelin, John",3.0,2000,10465
Colorado,"Hagelin, John",3.0,2000,2240
Colorado,"Phillips, Howard",3.0,2000,1319
Colorado,"McReynolds, David",3.0,2000,712
Colorado,"Harris, James",3.0,2000,216
Colorado,"Dodge, Earl",3.0,2000,208
Connecticut,"Gore, Al",1.0,2000,816015
Connecticut,"Bush, George W.",2.0,2000,561094
Connecticut,"Nader, Ralph",3.0,2000,64452
Connecticut,"Phillips, Howard",3.0,2000,9695
Connecticut,"Buchanan, Patrick """"Pat""""",3.0,2000,4731
Connecticut,"Browne, Harry",3.0,2000,3484
Connecticut,Blank Vote,3.0,2000,54
Delaware,"Gore, Al",1.0,2000,180068
Delaware,"Bush, George W.",2.0,2000,137288
Delaware,"Nader, Ralph",3.0,2000,8307
Delaware,"Buchanan, Patrick """"Pat""""",3.0,2000,777
Delaware,"Browne, Harry",3.0,2000,774
Delaware,"Phillips, Howard",3.0,2000,208
Delaware,"Hagelin, John",3.0,2000,107
District of Columbia,"Gore, Al",1.0,2000,171923
District of Columbia,"Bush, George W.",2.0,2000,18073
District of Columbia,"Nader, Ralph",3.0,2000,10576
District of Columbia,"Browne, Harry",3.0,2000,669
District of Columbia,Blank Vote,3.0,2000,539
District of Columbia,"Harris, James",3.0,2000,114
Florida,"Bush, George W.",2.0,2000,2912790
Florida,"Gore, Al",1.0,2000,2912253
Florida,"Nader, Ralph",3.0,2000,97488
Florida,"Buchanan, Patrick """"Pat""""",3.0,2000,17484
Florida,"Browne, Harry",3.0,2000,16415
Florida,"Hagelin, John",3.0,2000,2281
Florida,"Moorehead, Monica",3.0,2000,1804
Florida,"Phillips, Howard",3.0,2000,1371
Florida,"McReynolds, David",3.0,2000,622
Florida,"Harris, James",3.0,2000,562
Florida,Blank Vote,3.0,2000,40
Georgia,"Bush, George W.",2.0,2000,1419720
Georgia,"Gore, Al",1.0,2000,1116230
Georgia,"Browne, Harry",3.0,2000,36332
Georgia,"Buchanan, Patrick """"Pat""""",3.0,2000,10926
Hawaii,"Gore, Al",1.0,2000,205286
Hawaii,"Bush, George W.",2.0,2000,137845
Hawaii,"Nader, Ralph",3.0,2000,21623
Hawaii,"Browne, Harry",3.0,2000,1477
Hawaii,"Buchanan, Patrick """"Pat""""",3.0,2000,1071
Hawaii,"Phillips, Howard",3.0,2000,343
Hawaii,"Hagelin, John",3.0,2000,306
Idaho,"Bush, George W.",2.0,2000,336937
Idaho,"Gore, Al",1.0,2000,138637
Idaho,"Nader, Ralph",3.0,2000,12292
Idaho,"Buchanan, Patrick """"Pat""""",3.0,2000,7615
Idaho,"Browne, Harry",3.0,2000,3488
Idaho,"Phillips, Howard",3.0,2000,1469
Idaho,"Hagelin, John",3.0,2000,1177
Illinois,"Gore, Al",1.0,2000,2589026
Illinois,"Bush, George W.",2.0,2000,2019421
Illinois,"Nader, Ralph",3.0,2000,103759
Illinois,Blank Vote,3.0,2000,16106
Illinois,"Browne, Harry",3.0,2000,11623
Illinois,"Buchanan, Patrick """"Pat""""",3.0,2000,2127
Illinois,Blank Vote,3.0,2000,46
Indiana,"Bush, George W.",2.0,2000,1245836
Indiana,"Gore, Al",1.0,2000,901980
Indiana,Blank Vote,3.0,2000,18997
Indiana,"Buchanan, Patrick """"Pat""""",3.0,2000,16959
Indiana,"Browne, Harry",3.0,2000,15530
Iowa,"Gore, Al",1.0,2000,638517
Iowa,"Bush, George W.",2.0,2000,634373
Iowa,Blank Vote,3.0,2000,37459
Iowa,"Nader, Ralph",3.0,2000,29374
Iowa,"Buchanan, Patrick """"Pat""""",3.0,2000,5731
Iowa,"Browne, Harry",3.0,2000,3209
Iowa,"Hagelin, John",3.0,2000,2281
Iowa,Scattering,3.0,2000,1168
Iowa,"Phillips, Howard",3.0,2000,613
Iowa,"Harris, James",3.0,2000,190
Iowa,"McReynolds, David",3.0,2000,107
Kansas,"Bush, George W.",2.0,2000,622332
Kansas,"Gore, Al",1.0,2000,399276
Kansas,Blank Vote,3.0,2000,37459
Kansas,"Buchanan, Patrick """"Pat""""",3.0,2000,7370
Kansas,"Browne, Harry",3.0,2000,4525
Kansas,"Phillips, Howard",3.0,2000,1254
Kentucky,"Bush, George W.",2.0,2000,872520
Kentucky,"Gore, Al",1.0,2000,638923
Kentucky,"Nader, Ralph",3.0,2000,23118
Kentucky,"Buchanan, Patrick """"Pat""""",3.0,2000,4152
Kentucky,"Browne, Harry",3.0,2000,2885
Kentucky,"Hagelin, John",3.0,2000,1513
Kentucky,Blank Vote,3.0,2000,915
